x,y
-9.516970817930114,7.005285387756083
5.69182645395102,0.9751090566263191
-7.322671212279753,-7.35960256067519
4.022226940793751,1.6570968279136822
-6.893464937245508,-7.569837367340121
1.448217657776906,3.8803260710328225
-2.68226944733662,9.02986517577979
-10.032850696402045,7.6093262022934365
-3.146584750359268,10.203302659305873
3.2335613725562675,1.8900641113120373
-10.690170488210669,8.10711258029731
-6.841389196191241,-8.32870100790949
-9.82386735735694,6.353779195864028
2.2947216315177856,4.578916645742204
4.30510350412156,1.5695212206987352
4.8083398124977155,3.290767219548692
-2.376227948905874,8.314165313259148
-9.43473916460489,7.024341143071268
-9.452650900732305,6.613733923265168
2.681751475977787,3.357503141193428
1.1135305640562023,5.845976390524361
1.2818101285320171,5.02627599441192
-7.484371855689483,-9.085675650375016
4.479746040661461,2.644509760391198
-7.468626648981825,6.237468333380617
-7.93853477820787,-5.398446190813348
-2.980235928671073,9.246336065555958
5.068695336558674,2.666275291203876
6.541069521981109,1.9125088701261113
-9.203833693621275,7.17222369526618
1.8084250673095368,5.1317677577091905
0.7897599236438955,3.476959825308112
2.4149343505151437,4.615037079430127
-8.171889886256889,-6.190401788030752
-7.475764903923558,8.964137478986991
4.320824900561483,1.177143827137243
-8.219441458612856,8.961882647769643
-2.7173198734100255,8.521285193539489
3.2774460232390794,3.6637790324918695
5.376722733320535,1.6918421268225186
-2.1822702492885875,8.795185599389457
2.521396051001925,2.4691807242775803
-6.328150915911747,-6.5395203768754495
-7.853006029178305,-5.872976256802787
-1.7619040179294885,9.624656393631787
1.3656108892367624,3.901142514649471
-2.128999772046787,9.624871873482144
-6.9285243746253755,-8.285299440079521
-7.002336124746995,-6.786737218999296
-4.043311793788373,10.291962950096831
-0.8767863191211149,7.584144750237689
1.0802400512899308,3.613455737179771
-9.255758138625442,7.667576837062169
4.449839801226607,1.6157242611303049
2.109316715256562,3.125307983945712
2.782806354448318,2.4185040254342436
-2.5862993324668544,9.355438103014965
6.000537432066753,0.6643492848216199
4.29938673291748,2.926939557498513
-8.515142274177805,8.607339775352264
-3.0828596299329867,8.467427186957929
-8.055221796776122,-7.775179435552551
-7.338717501370262,-7.5747099624390914
4.721708194775666,1.8742800307495893
-9.335259781753988,7.140953941119162
-5.363233135897698,-6.2779912728834635
4.551596787876846,4.55287902159505
-3.189222344631241,9.246539825359324
4.853075464465791,1.221200352201913
-10.813815527853148,8.074622370006013
5.16100126460744,2.618385269890789
2.129470150123772,3.0829388145563117
-9.75464867570943,6.486602211702423
-1.9863621350172505,8.440586124259742
-9.187767083852966,6.5509541667424624
-8.449952027405843,7.228698684217831
-8.172058084592488,7.9015014391382605
0.017734802820871476,8.483417355278
-8.010242526088796,-6.257398369375678
2.7936909739900075,1.043658823748322
3.704440134183506,3.0591518001157643
-9.569959495544538,9.213963600654486
1.1530132478755317,4.150584418885937
-7.019024391814504,-6.140456441551275
1.4358850859754022,3.5416794276670314
-8.521969435099866,6.438274229374481
2.6016469946209515,5.573478434464159
4.081577082282071,0.8730154509690371
-7.727261119770355,-7.532198481869007
0.8225749697739622,4.8603712410016975
2.2022146044105924,4.9992820911503895
4.66067254390351,1.2451667427115976
2.3422654260093387,2.7545081554077395
-8.68383409104076,6.98697032562053
-11.015392803078864,7.501999579384093
-1.6860270390908356,9.087604095386725
-1.3297575023314632,8.545110476093617
-0.8220559879801854,9.895925885147772
6.123994864764066,2.328783032726392
5.336833240738837,1.639350194184722
-9.647708577718765,8.280226101884361
4.8294604528268446,2.974215776507873
-10.874548259491947,7.371016383750346
-2.617957771509608,9.415997850297263
-7.503972580864494,-7.064634950931796
-7.138891773627301,6.921727888557069
-3.9572819645500745,7.606822353821766
2.158897630452928,4.186836833893181
3.5671358104882946,2.2124165480518814
-7.345432760269433,-7.030947304842642
-7.486981624363482,-6.957330638498992
-4.783783689342111,-5.28566720152675
2.004405257855826,3.1850515072571115
2.053791797126171,4.851525232257521
-7.005081451154171,-6.55223006911659
4.741735131490088,3.5221898354359196
-9.356020329505226,7.23543167146963
-10.528999384242463,6.345023369632097
0.05497517063818114,4.140206776644667
4.40585897712112,2.4395280583870664
-3.4286218572865534,10.564220533215861
-1.7815680794157704,9.066232014005621
-6.913239755854983,-6.425368681134812
6.252099464483526,2.870008999806264
-7.209074977498362,-6.148238888987651
1.7873759633432011,3.267936463401629
-8.547430699046004,5.327991135046965
-8.815696903959141,5.917959861642417
-6.379942080848336,-6.408107322356672
-8.241886619054258,6.6892370678093
4.476811872284338,1.228267039134283
-3.0489573033621116,8.235981402796009
4.728536427189539,2.1704853913463276
1.200224223036248,2.942167089398715
-6.806946666821929,-7.291602737838127
-3.317691225945938,8.512529084613785
-9.822982541483272,6.530999468383491
4.4717350176433115,1.5010791062436046
4.809239660264179,0.5594551870357518
-7.762984354679112,7.534191380701814
2.553194549080125,5.019590626854924
-7.831170556039341,7.8415176918901555
-7.081118725098788,-6.8866309085054045
-6.682334925520063,-6.568800919833062
-5.965855569765685,-8.42583937996668
5.299124504660506,2.91073982156729
-3.7700815773877956,9.932148075253098
1.6076733342923126,3.1662775960216716
-5.3494319922879185,-6.215182430974206
4.450758445451068,2.8948197958651916
5.032294803406868,1.4642060582332332
-9.409187268845573,-7.176717052345745
3.966388211984233,2.252163846164534
-5.658805892338222,-7.756883374487791
-2.2282057553177177,8.391586608377727
1.8340977960913545,4.057864702515128
-9.094668435008503,6.785475157008564
-9.823320882453025,7.52220292504611
-5.602661805063082,-6.542086112174238
-2.171594960977548,8.602409162075855
-1.8706051642753763,7.352766065929361
-6.144005193905524,-5.098310684504886
-2.7495230212108854,8.639465320648725
-8.547380392296525,8.281362546606971
-2.9811294888421838,10.103236725165688
4.210576611710842,1.280748704066876
-8.803614007883448,5.355018702060649
4.371348188322269,1.0819774585254445
1.082836992878193,5.280696473485005
-7.6497309335490025,9.172885056885084
1.0409742983467107,2.7566346119934018
3.1124837058846224,3.413355491299262
-9.026589091722316,8.51663586134973
4.991327043769684,3.0433199222571594
-0.082449270854839,6.20362946645564
-8.527217765492814,5.43387362340255
-2.496195731174843,10.467820205355638
3.712525702037527,2.211538666675517
-4.892566079451829,-7.411080491087911
-0.5444724901363609,9.04954968017005
-2.0795794039201643,9.221973815361432
-9.017421041652167,7.719342696594627
4.311984119715183,2.128360367799711
-7.665613223786252,-8.261154196429722
-1.8109743094391604,9.407771513620071
-8.942670549622902,7.716829965504027
3.5677398242424943,-0.9481807995538754
-1.9591455240281983,8.045941673334687
-3.1718213819985968,9.584884796791481
-7.9655034056303755,6.3573661921282865
1.9071905409409364,3.815532226873738
0.8054035245240085,5.524828069459248
-7.527160258833386,7.099203944620599
-9.295961005973625,7.509211495917442
-9.353110431550752,7.567053119685048
1.2114062986639258,4.528265599206351
-2.9293844401486075,8.732501519337815
1.4581040550036892,2.667413762631158
-6.512007350941559,-6.732020173477671
2.467209290214065,2.8205913610911537
2.3806447459401787,2.9648936273042223
4.107013156095192,3.1535398604927027
2.1051328053822758,3.433279654951093
-9.56231808837862,7.128132564321679
-1.5458214938084285,9.42706705513482
-9.153624411922134,6.382500214832324
-7.905996398817162,-5.650109020556797
2.778788589180274,2.2473914853334414
-2.3360166972015683,9.399603507927159
4.683481282600555,3.6682207243714853
-7.760695527812563,-7.592330356924998
0.5261414216995259,3.2432393894111176
1.8012577713271252,4.230821358578979
-8.628793526373215,6.231897743339601
-2.426913633777326,10.079766503263674
3.2084457089064746,5.701775535740795
-9.375973514415827,7.97892674534894
3.6682221016868155,0.5935515191518015
2.9943572006038974,4.148146920542273
-6.619184927817714,-7.418951449468685
1.3779599678421914,1.422311349783436
-9.177450035906048,7.693584030767658
-1.5587737848667,8.43738247253592
3.1898100578506217,3.4374868254531217
-8.117053829373843,-6.770701121442976
-7.4596804325213135,-6.6407050927405695
3.3797140710555214,1.3568082759012545
-7.356366988199475,7.040304876553471
-1.534077889634999,8.867228746696183
6.030086385245415,2.530979990292594
-8.548226450029466,-5.821381063392067
-6.734739358054379,-6.856206549990991
4.058173770045968,4.630429634069377
-6.860808141410672,-8.051763940593508
5.522211898551511,1.5210793511076517
5.929631590310847,2.6463510352106905
3.2462489880101804,3.9638310881249432
3.0773329793415587,1.4441170065944373
-0.6434231119079936,9.488119049110109
3.4459538298290457,2.116112778704439
-7.208685625523212,6.950847331546728
2.668190655140068,3.062406804366036
5.259033097233299,4.03066515365243
-7.698055857093271,-5.347741868597831
-8.557318506354203,5.1909272893438665
2.4692819518740277,3.522865730775879
-9.446678521315349,7.916053222816465
-1.4773530835841153,7.52872575516135
-2.9726153158652124,8.548556374628065
-6.175120651326547,-6.091052905900428
5.226572637703376,1.4982660273182076
5.440288361455783,2.727461013754306
-2.2870638514190373,8.535537506534844
1.5766499318341811,6.215270246007504
3.6834424594100925,2.4455759618211093
-2.4489674131117236,11.477528240683608
4.654151904064536,1.0192302645440872
-8.465610503389229,-8.760033978414992
-8.791882166571046,-6.948743639361415
3.8047359345980785,4.062708405635505
-6.953574756759663,-7.33176906943557
2.171898192382964,4.259278730628831
-1.6966718006585522,10.370526156769145
4.428748597400407,0.985990156789548
-7.562937018636996,7.171808481921474
0.6417015289645245,3.725296114413424
-6.276379690579876,-6.581951127285421
-5.757769334920799,-4.560068871258688
-7.4291843270598505,-6.020521706296145
4.196596585036591,1.0883669699138312
5.950187582347709,3.368853494730688
-7.8427462426339805,9.026695525416741
3.8045317829683443,4.11831881171412
-2.170701215558336,8.59899821429752
-6.005110117018748,-7.529874820124213
-6.083110012916109,7.0179123013449
5.478819336697714,1.355916497393809
2.5719834211544352,5.962881655187397
3.2133860896376527,3.3428465292608305
-6.707787851357739,-6.326858373291163
-8.921042780532504,7.566614643159402
-7.575322068348334,-7.7982365766925215
3.829908742633439,4.667609211381621
-7.6923001816225955,4.486016474101325
5.746959505515074,1.8527885199871337
-7.585485122208526,6.875298299198554
-0.8437231785901735,10.028656193216452
2.18770389516388,2.7794339872284715
-8.938803477207715,7.266132212497161
-7.859438198079231,5.951779786235198
5.447001432865411,0.9996234842362633
3.9647005612537196,1.828651013225214
5.609336036754838,2.4003640458124167
5.852976536207285,2.114886597580637
-0.1859805413640765,3.930865157397296
-8.218232990874519,-6.187190970244336
-2.5836310521527963,9.634958225749
-6.683495732127363,-7.784177883011947
-2.7790725583461215,8.035522412416015
-6.974085905593273,-6.460499621251828
-6.65063079869193,-8.738011044674234
2.3303101370815167,2.8586067923961638
-1.8637134419116748,11.177540851503782
4.0936343879756185,2.3649736893432785
-5.140775839297939,-7.201352359393859
-6.910686124022172,-7.78979301025778
2.349155635474613,2.7721528257099184
-6.426118478596803,-7.862403627530626
-6.969509916092157,7.743228523855969
-2.3293034718992716,10.40628841454292
-2.9592630945319938,9.63713606054582
-10.375912553085186,7.178618336417272
2.106818710679503,3.447866886013733
2.152990259328558,4.019925802553961
-7.239789644539669,8.125651374116822
1.5555414229127351,2.678467123938491
-8.988444707889817,6.059516747551339
-3.2220434057299148,9.120716355890218
0.9903339510169962,3.7211923515345084
2.9862071689400382,4.141352804151257
-8.697606416538425,-6.120397297791778
-8.166383148821513,7.7077249875046
-8.562285885273957,-7.904138184162326
-3.033717889332524,9.503660689426239
4.660765324524063,2.2038705896594153
2.156466650860019,4.589793606581634
7.052494257841017,2.757773971838756
4.528652774879401,1.0692620424759423
-8.257244691905507,-7.444883597446889
3.4007698623256806,4.277276143147855
-9.18475426264291,5.711955556395875
4.715312475129694,0.37120387204356353
-7.950823789221951,8.084369569810182
-0.7115110962032276,9.655128989465332
-7.073896323129789,-7.63590109343431
-1.5274321360611558,8.6894547446897
-8.561746251044962,7.332078996323053
-2.185113653657955,8.629203847782005
-2.449567253132576,8.367349350492749
-3.186119623358709,9.62596241703919
-2.637115214533517,8.058745687597895
-8.579666608780622,7.536262691356363
-8.242836858996753,6.7336281590358125
-4.287917871957029,10.510330439687504
-7.582924147176114,8.26939255918285
-2.581207744633084,10.017819026090345
-3.053580347577933,9.125208717908187
-7.062777662204565,-7.236782727455818
-1.585170603845849,8.829383991755332
-9.479994576766392,8.988874833122233
-6.000210150013867,-7.957485670260705
-7.747466086032312,6.860583403473445
-10.527510794603272,6.852259174796184
1.883787990256951,3.7375615135985565
-9.505516841413515,6.590554016374944
-7.614930651833222,-6.1586302695186035
0.3337950467956756,3.041404133451037
-6.416420899052147,-8.247247399736192
2.106767021254123,3.0921970621658286
-8.459174637909886,8.55374509114949
-7.976104244749033,5.907295859706058
2.77796607360849,3.9395632846286404
-7.679665755548917,-6.943634167891302
-7.39638275083412,6.811148674822009
-6.688991599886246,-5.938799012508463
4.893618497722675,2.440862855706165
-7.642913295329851,-6.8421717578283445
-7.405875047668691,-5.491771815067499
3.853889375720152,0.641936730382954
-6.031196308945986,-9.126998927260551
1.620366680407276,2.157019228694427
1.204617838259042,3.027621199114555
5.323448159428579,0.6072139727401977
0.7827379487839361,2.6585809472385193
1.3651652725861176,3.463732652022664
5.857037357053597,3.4944857358631833
1.884217900202694,4.752587673844841
-7.981625276393455,9.000900003304192
-8.98826847571512,5.890371100973991
4.01367065328108,4.554365066469125
4.077710809649799,1.7639478101962043
2.2621579807134724,4.647761549271131
1.8980144577017393,3.95006732610294
4.459487154465694,3.3460181586172624
6.312451223065805,2.3921886933067773
-8.930033780781136,6.435753403960162
5.124611653522576,1.1268130289498584
-6.38819773843107,-6.3103492360772995
-3.417221698573961,7.60198242686303
-9.505176473587573,7.521439582840778
-5.797860463478441,-8.192328786707353
3.27300013781268,1.7484042820480485
-8.428587716204746,-6.622133612054766
4.51971536128403,4.20745794265725
-5.90181164146507,-8.985756535116272
-6.376842764256076,-5.083748770348983
-6.836112522507804,-6.32197007875744
-1.9494071751217104,10.095066853752943
1.6366276038863274,4.595954202012215
-3.799158522793804,7.719207356134706
-7.167074710551626,-6.592780688872938
-2.5438825104395315,9.248500860734842
-7.659480137372909,-5.798124784026005
-2.399802828447857,9.740052752097014
-2.381093208141961,8.33323447072344
-4.201662252767569,10.543836447658935
-7.59845957876,-6.135104280398665
-3.857383045158463,9.757550222221036
3.3378085258042796,4.371947854842412
4.949570327337506,3.1670964902900356
5.384070807728039,1.791945510722629
-7.32919674323146,7.929129148130016
6.739600625394617,1.7261439831947354
-3.498802443311331,8.888499208098674
-2.1830646008106322,7.763172551813018
5.559107770803305,1.305025598401738
-1.895030923009325,9.771793838245626
-10.38984000569494,7.985574750257176
-2.065378194906522,9.788920181627658
4.203159100187506,1.9070370693149095
-9.460362562190392,7.906260498672568
-3.888516851067277,8.283356088256403
-6.038892709021721,-6.672307085922633
3.4590660209192565,3.087491378609604
-3.0614206673337216,9.647217945953832
3.7618962494715404,1.1462893299008718
3.3734143248508905,5.454196845439116
-2.284745804492778,10.061384430810476
-3.159840192174577,8.527160744433626
1.4254054501322044,2.4869820954676634
-8.592244141319602,6.5212428883591596
4.413399944326574,2.34053519075691
-8.482658808072781,7.515100311692793
0.4044996210488385,4.542229627285961
-2.756375005573347,8.332301880200523
3.4697658101687416,0.1711892463607123
-7.554561209941823,-7.283185582340978
-2.68182492299357,9.897946065684994
-1.9872560574358524,9.311270801431508
-8.657265013864928,8.626800952814767
2.2412641507201507,3.3196299240527565
3.9043488936383346,3.2092628591511696
-2.6704833347187593,9.41833698501286
-7.586519759138619,-6.024553934255234
0.9191158536310822,4.982005058808806
-6.111419974519533,-6.664713087819659
-8.659633039825534,8.552737699795754
3.6761199100174906,1.0160187690456892
-2.1768836110731584,8.265799591641768
-6.654319269110329,-7.249636522109305
3.5494797587852553,3.384102063687002
1.9587266956780542,2.710523664809685
-6.269411021562048,-6.723136632307512
1.414294091926852,3.146971829213495
-2.9945611708818536,9.096160267584644
-9.04085198370084,6.795225868835724
-9.875393830206006,7.988891850531533
4.614304524036107,0.20409377905161374
1.1716869819122278,3.6204446901380094
4.505570094757553,2.783977957100514
-8.41654768238514,8.6337148235796
-8.002171997395685,-7.79761241429021
-1.6887154418553862,9.521560159305618
-8.820310884591564,7.796153261342109
5.553463462461351,1.1699907332603872
1.8639947568545119,3.977597662761699
-5.144690615314461,-7.7368816871027395
-8.519111353676704,-7.272580699336819
-9.930448956984577,7.458861263390994
2.8388211020753626,1.4304958842067101
-9.404722347850733,8.155139701679106
-2.152182137087703,8.321376532937668
-6.808373441240378,-8.173617218480043
-4.607192470704389,-5.9910724709960546
-5.928177914093183,-7.246616613643998
-2.7617657744459105,7.766502946233472
-5.773726766793962,-7.44405708133419
-3.227641844305186,8.800838976486475
-4.576639723092627,8.925166088685533
-5.428699642872058,-5.072912949638061
-0.7732338198875008,9.21219691166097
-9.959571496730401,8.252932900289519
-7.159653083263445,5.411882364846946
-7.741330261407528,-6.850078114111865
-6.324114544809022,-7.798796104762041
-8.328170287720827,8.596093078427273
5.208861915413377,3.60156630706927
-7.787383371298191,-5.360825669634178
-7.704141352678944,-7.488699316515647
5.030343686156991,1.8699479310082359
-8.891434558332922,6.772541111960454
-1.636876986332072,9.197628133936673
4.987555319766438,1.4859411198271797
-6.200680203389037,-7.6925119422133665
-6.104471697116487,-6.327069507423588
2.2953109523585615,2.0868115183745406
-9.69517962176381,6.197468954587653
1.7646797493531816,4.091818102620801
-10.682121340116757,6.4332050674788315
-3.1323381494775147,8.458809009038067
-2.028188391316037,9.238170152477453
4.093198751640836,1.7015145736146788
6.513176612445647,3.0532177496553805
-6.451310498776032,-6.8029530970582295
-3.110565267003964,9.334068062340858
4.104550650274179,1.8826364016365713
-3.8136671235576034,9.68395867702836
-7.159437533528276,-7.844647388186138
1.4147314430846198,5.729633985448235
-2.4226078355798504,8.858608892806242
-3.3559913411211553,7.499438903512457
7.284222183245136,0.4701993555455788
-8.106947504061019,7.913944976750167
-10.253594948560197,7.542056957909649
-1.7875255590095152,7.885234356981092
-8.489986017389883,6.425692849073074
1.1766271303700626,4.147352590014237
-2.109974500447471,9.661482067901062
-7.656436663676049,7.804431008247598
-8.378056131653706,7.518365255768841
5.530077247352888,3.0084190186644846
2.486535916356857,3.0703223956944274
4.9024401652300265,2.1667595953082763
5.174384484708652,2.8608251098145683
5.348093259484658,2.2063858152042335
-2.5752774217000667,7.803269928435865
-10.421916146423591,7.7365218276365
1.3867591360486191,4.369774064546501
2.2273755740988057,2.5380690259796657
3.1749483381258683,2.944047762423957
-7.382601961702613,-6.616622377944887
-1.8873876608355538,7.444061408307865
3.056181289788384,3.753991448629307
-7.466158460715206,-6.655893188985154
-8.061501316572071,-6.43063568044364
-9.247636230731732,8.32944742729512
5.672425040569759,3.0998748207683153
-6.037643495699143,-7.249316793723393
3.9230565156252966,0.10663306686767204
-5.212403079600133,-5.356870971563689
-0.4208229182720227,8.874696500043148
-6.957070651877264,-8.075403356875192
-9.424255429953766,7.652629694208833
-2.281737688448621,10.321428882480749
-6.793734184857939,-9.099409966023481
-7.066523349313255,-8.510582836991087
1.4224782115443264,2.6026645608970673
-1.9185427923604408,10.12298970878123
2.5151842067160453,4.995054760758257
2.7114646919385113,3.477817273634521
3.2159216837779563,1.7065173547063173
-2.2653969092815514,8.450207497461593
3.711489168515855,5.831374337325547
-9.808452017015654,6.925965150006982
1.8703328525481369,5.221595374592178
-0.36525353372742453,9.648205150516333
1.2581134482263292,5.037625487613984
-6.194119452361066,-5.031500759979535
4.274926106685216,1.1339600166017256
-8.610828494596195,-5.3851713658227105
-4.234115455565783,8.45199859895735
2.7254427770841794,4.694658873820221
-8.734889627327904,9.365598955642447
-2.4174368465172478,7.026717213597429
1.5538041215038598,3.402686297985534
-3.6601912004750528,9.389984146543993
-2.8519121395795195,8.212008858976702
2.694689572475558,4.328107373280753
-5.17966981657489,-5.8085664410410605
-2.201395854160691,7.304117735541696
3.7523866584260013,1.5357113836173215
-5.9474356268908855,-7.116664880494893
-4.065826796576654,9.62029607954396
-6.7815596516123255,-5.584237811412932
4.017229474493649,2.1677771391779745
-8.846440958247761,7.481612140821888
-9.435302043357083,4.933218548029265
-6.8383015588806515,-6.437107462828571
-6.981680320074055,6.841756944405228
-6.911066361526046,-7.728538227466761
2.501807782865784,4.890392750491359
3.04514170641494,3.9710053699916923
-1.8767898839972292,9.98684057782505
-8.688964274364821,7.687663211553365
-6.5434822281250415,-7.107585853229354
1.6874972474196737,2.367530442728946
-0.62301172184222,9.18886394103016
1.4203557929289987,3.5282201592059317
2.8636436033297814,2.3818224954214027
-7.372750013551042,-5.436477589807133
2.587142593464298,5.797249362056724
-7.596643340279206,-8.164693858975916
-9.69449759729776,7.359088989531696
-2.015167436770011,9.274959894022228
-9.98948149318888,4.484444256013276
3.1188473530944294,1.9701977047556278
-6.239147395950447,-7.070612699273758
-7.971561091546583,-5.989862092439438
2.21563857595516,2.8572150803017817
-6.889985111846197,8.348632068080477
1.2505594202673933,3.6634897091030667
-9.391417573550143,8.019386754592489
-7.095294828698902,-7.753070683729647
5.433367556780315,0.22463771070255123
-9.115872012951561,8.614796754514582
-2.1272621708211967,9.444327775389391
3.188670780533428,4.692427217884999
1.6304234694773092,3.143687246843956
-6.667053160519055,-5.853123329956214
-7.675184259092152,-6.455715655414934
-9.81369378391426,8.627030847433462
1.9132768149007118,4.195826864947369
-8.931271963249598,7.084020993476954
1.251099935314885,2.3874819398087794
1.2075442320406276,4.337602007808601
-7.292625013294704,-7.806807902123257
2.812219957045028,5.131020581673816
4.831927952718133,1.6640532197382307
-6.6468404482111065,-7.636873570291873
-10.102826163590976,5.530416462964126
-5.858243895721872,-4.7916668204060215
-5.921241371309228,-6.828448616424867
4.1698366884686,2.2390479135927803
3.058688134195968,2.8682079980168473
-3.515215004552452,7.80009751541059
3.106498478907718,4.371754596142904
2.6547544515064763,3.687273380816944
-5.964236915591108,-7.429649867871482
3.4055299643481796,1.3807054247878376
-1.006840570956722,9.088380908618097
4.09115392848714,2.0660145850818465
-2.422150554814579,8.715278777732454
-10.855666554758422,4.491196990514562
-9.468352736169905,8.05547841800855
3.4981897220945966,1.779510224661014
-9.238226818767147,7.592817668079437
3.981762347152845,1.6694436551640672
-6.3448098548053595,-5.651129090786885
-2.5441861135497117,10.785086763833831
2.0978766075342135,5.210315697796271
-1.0886933750628953,8.443539834448845
-6.657337335350416,-5.601243779962553
-8.34192763890207,9.398587954847244
3.3903795853527767,4.2873529443158676
5.956993903567967,1.8551011569496532
-8.393553948804415,6.497869232696561
-2.1850312705643082,8.884143073830638
4.270601696981898,2.116558151282983
-7.214764972322722,-6.5377717587863255
-9.995444375349281,5.990394560720897
-9.231380513697411,8.325154740707264
-5.3167384226430725,-7.154102675105251
2.716223468055434,4.87804089568056
6.220419522796475,0.9580754921128634
-9.893417124812705,7.449790651732771
-8.719704935657022,-6.912390204325417
-8.451945102787949,8.161287137045292
-5.382195507971644,-5.022407249738214
0.6303418539124443,5.865553633980027
4.274557284915993,2.1578499898056402
1.976039017597833,4.275553048147429
-2.4305624327366595,7.0160854436662135
-9.0352495646329,6.858941837383085
4.725327799269259,3.9307898892812005
-1.0057993212855996,9.891648418773993
5.968072978077159,2.529399693341392
2.245581148119546,2.9630594309688636
-9.403904124510001,6.852207194347585
-2.2642310519440274,8.50734295282719
-1.6788618065085046,8.158202302289455
0.7724798952748115,3.8962140154507066
-7.2456577583531265,7.342866986310457
-7.5542319626878935,4.897130844963495
-1.8764157569464652,11.284978986002717
-2.3949699743907105,9.164587889660199
3.387485391814982,2.3368015665657
-9.410073798592071,7.656130425822901
